RuleID,Atom_id,Negated,Model,Dataset,Fold_number,fold_id
GR409,RVA845,true,Model2,Data1,1,Fold1
GR410,RVA12942,true,Model2,Data1,1,Fold1
GR411,RVA12939,true,Model2,Data1,1,Fold1
GR412,RVA12939,true,Model2,Data1,1,Fold1
GR413,RVA12938,true,Model2,Data1,1,Fold1
GR413,RVA5710,true,Model2,Data1,1,Fold1
GR414,RVA12939,true,Model2,Data1,1,Fold1
GR414,RVA9558,true,Model2,Data1,1,Fold1
GR415,RVA12950,true,Model2,Data1,1,Fold1
GR415,RVA778,true,Model2,Data1,1,Fold1
GR416,RVA12874,true,Model2,Data1,1,Fold1
GR416,RVA773,true,Model2,Data1,1,Fold1
GR417,RVA12939,true,Model2,Data1,1,Fold1
GR418,RVA12950,true,Model2,Data1,1,Fold1
GR419,RVA12950,true,Model2,Data1,1,Fold1
GR419,RVA844,true,Model2,Data1,1,Fold1
GR420,RVA12950,true,Model2,Data1,1,Fold1
GR421,RVA12950,true,Model2,Data1,1,Fold1
GR422,RVA12879,true,Model2,Data1,1,Fold1
GR423,RVA12948,true,Model2,Data1,1,Fold1
GR424,RVA12972,true,Model2,Data1,1,Fold1
GR424,RVA724,true,Model2,Data1,1,Fold1
GR425,RVA12950,true,Model2,Data1,1,Fold1
GR425,RVA5710,true,Model2,Data1,1,Fold1
GR426,RVA12950,true,Model2,Data1,1,Fold1
GR426,RVA848,true,Model2,Data1,1,Fold1
GR427,RVA12970,true,Model2,Data1,1,Fold1
GR428,RVA12873,true,Model2,Data1,1,Fold1
GR429,RVA12948,true,Model2,Data1,1,Fold1
GR430,RVA12969,true,Model2,Data1,1,Fold1
GR431,RVA12967,true,Model2,Data1,1,Fold1
GR431,RVA9558,true,Model2,Data1,1,Fold1
GR432,RVA12980,true,Model2,Data1,1,Fold1
GR432,RVA773,true,Model2,Data1,1,Fold1
GR433,RVA12980,true,Model2,Data1,1,Fold1
GR434,RVA12977,true,Model2,Data1,1,Fold1
GR435,RVA12879,true,Model2,Data1,1,Fold1
GR436,RVA13004,true,Model2,Data1,1,Fold1
GR437,RVA12980,true,Model2,Data1,1,Fold1
GR438,RVA12996,true,Model2,Data1,1,Fold1
GR439,RVA13002,true,Model2,Data1,1,Fold1
GR439,RVA844,true,Model2,Data1,1,Fold1
GR440,RVA12966,true,Model2,Data1,1,Fold1
GR441,RVA13000,true,Model2,Data1,1,Fold1
GR441,RVA5710,true,Model2,Data1,1,Fold1
GR442,RVA12967,true,Model2,Data1,1,Fold1
GR442,RVA8368,true,Model2,Data1,1,Fold1
GR443,RVA12997,true,Model2,Data1,1,Fold1
GR444,RVA12997,true,Model2,Data1,1,Fold1
GR445,RVA13001,true,Model2,Data1,1,Fold1
GR446,RVA12997,true,Model2,Data1,1,Fold1
GR446,RVA8405,true,Model2,Data1,1,Fold1
GR447,RVA12997,true,Model2,Data1,1,Fold1
GR448,RVA13020,true,Model2,Data1,1,Fold1
GR449,RVA12997,true,Model2,Data1,1,Fold1
GR450,RVA13041,true,Model2,Data1,1,Fold1
GR451,RVA13077,true,Model2,Data1,1,Fold1
GR452,RVA12999,true,Model2,Data1,1,Fold1
GR453,RVA13040,true,Model2,Data1,1,Fold1
GR453,RVA5710,true,Model2,Data1,1,Fold1
GR454,RVA12921,true,Model2,Data1,1,Fold1
GR455,RVA13083,true,Model2,Data1,1,Fold1
GR456,RVA13084,true,Model2,Data1,1,Fold1
GR457,RVA13085,true,Model2,Data1,1,Fold1
GR457,RVA5710,true,Model2,Data1,1,Fold1
GR458,RVA12123,true,Model2,Data1,1,Fold1
GR459,RVA13080,true,Model2,Data1,1,Fold1
GR460,RVA13081,true,Model2,Data1,1,Fold1
GR460,RVA848,true,Model2,Data1,1,Fold1
GR461,RVA12130,true,Model2,Data1,1,Fold1
GR462,RVA12124,true,Model2,Data1,1,Fold1
GR463,RVA12129,true,Model2,Data1,1,Fold1
GR464,RVA13077,true,Model2,Data1,1,Fold1
GR465,RVA13077,true,Model2,Data1,1,Fold1
GR466,RVA13078,true,Model2,Data1,1,Fold1
GR467,RVA12128,true,Model2,Data1,1,Fold1
GR468,RVA12127,true,Model2,Data1,1,Fold1
GR469,RVA12127,true,Model2,Data1,1,Fold1
GR470,RVA12997,true,Model2,Data1,1,Fold1
GR470,RVA5710,true,Model2,Data1,1,Fold1
GR471,RVA12301,true,Model2,Data1,1,Fold1
GR472,RVA12294,true,Model2,Data1,1,Fold1
GR472,RVA773,true,Model2,Data1,1,Fold1
GR473,RVA12293,true,Model2,Data1,1,Fold1
GR474,RVA12127,true,Model2,Data1,1,Fold1
GR474,RVA8355,true,Model2,Data1,1,Fold1
GR475,RVA12300,true,Model2,Data1,1,Fold1
GR476,RVA12296,true,Model2,Data1,1,Fold1
GR477,RVA12295,true,Model2,Data1,1,Fold1
GR478,RVA12314,true,Model2,Data1,1,Fold1
GR479,RVA12922,true,Model2,Data1,1,Fold1
GR479,RVA844,true,Model2,Data1,1,Fold1
GR480,RVA12322,true,Model2,Data1,1,Fold1
GR481,RVA12313,true,Model2,Data1,1,Fold1
GR481,RVA844,true,Model2,Data1,1,Fold1
GR482,RVA12313,true,Model2,Data1,1,Fold1
GR482,RVA845,true,Model2,Data1,1,Fold1
GR483,RVA12335,true,Model2,Data1,1,Fold1
GR484,RVA12321,true,Model2,Data1,1,Fold1
GR485,RVA12316,true,Model2,Data1,1,Fold1
GR486,RVA12320,true,Model2,Data1,1,Fold1
GR487,RVA12340,true,Model2,Data1,1,Fold1
GR488,RVA12340,true,Model2,Data1,1,Fold1
GR488,RVA8405,true,Model2,Data1,1,Fold1
GR489,RVA12340,true,Model2,Data1,1,Fold1
GR490,RVA12366,true,Model2,Data1,1,Fold1
GR491,RVA12364,true,Model2,Data1,1,Fold1
GR492,RVA12366,true,Model2,Data1,1,Fold1
GR493,RVA12315,true,Model2,Data1,1,Fold1
GR494,RVA12371,true,Model2,Data1,1,Fold1
GR494,RVA8356,true,Model2,Data1,1,Fold1
GR495,RVA12368,true,Model2,Data1,1,Fold1
GR496,RVA12368,true,Model2,Data1,1,Fold1
GR497,RVA12385,true,Model2,Data1,1,Fold1
GR498,RVA12366,true,Model2,Data1,1,Fold1
GR498,RVA5710,true,Model2,Data1,1,Fold1
GR499,RVA12386,true,Model2,Data1,1,Fold1
GR500,RVA12383,true,Model2,Data1,1,Fold1
GR501,RVA12397,true,Model2,Data1,1,Fold1
GR502,RVA12387,true,Model2,Data1,1,Fold1
GR503,RVA12415,true,Model2,Data1,1,Fold1
GR504,RVA12394,true,Model2,Data1,1,Fold1
GR505,RVA12413,true,Model2,Data1,1,Fold1
GR506,RVA12413,true,Model2,Data1,1,Fold1
GR507,RVA12413,true,Model2,Data1,1,Fold1
GR507,RVA5710,true,Model2,Data1,1,Fold1
GR508,RVA12449,true,Model2,Data1,1,Fold1
GR509,RVA12449,true,Model2,Data1,1,Fold1
GR510,RVA12447,true,Model2,Data1,1,Fold1
GR511,RVA12449,true,Model2,Data1,1,Fold1
GR511,RVA803,true,Model2,Data1,1,Fold1
GR512,RVA12447,true,Model2,Data1,1,Fold1
GR513,RVA12297,true,Model2,Data1,1,Fold1
GR514,RVA12298,true,Model2,Data1,1,Fold1
GR515,RVA12449,true,Model2,Data1,1,Fold1
GR516,RVA12483,true,Model2,Data1,1,Fold1
GR517,RVA12446,true,Model2,Data1,1,Fold1
GR518,RVA12483,true,Model2,Data1,1,Fold1
GR518,RVA5710,true,Model2,Data1,1,Fold1
GR519,RVA12444,true,Model2,Data1,1,Fold1
GR520,RVA12487,true,Model2,Data1,1,Fold1
GR521,RVA12524,true,Model2,Data1,1,Fold1
GR521,RVA5710,true,Model2,Data1,1,Fold1
GR522,RVA12449,true,Model2,Data1,1,Fold1
GR523,RVA12486,true,Model2,Data1,1,Fold1
GR523,RVA8356,true,Model2,Data1,1,Fold1
GR524,RVA12523,true,Model2,Data1,1,Fold1
GR525,RVA12446,true,Model2,Data1,1,Fold1
GR525,RVA9558,true,Model2,Data1,1,Fold1
GR526,RVA12530,true,Model2,Data1,1,Fold1
GR526,RVA754,true,Model2,Data1,1,Fold1
GR527,RVA12565,true,Model2,Data1,1,Fold1
GR528,RVA12526,true,Model2,Data1,1,Fold1
GR529,RVA12489,true,Model2,Data1,1,Fold1
GR530,RVA12564,true,Model2,Data1,1,Fold1
GR531,RVA12464,true,Model2,Data1,1,Fold1
GR531,RVA8350,true,Model2,Data1,1,Fold1
GR532,RVA12564,true,Model2,Data1,1,Fold1
GR533,RVA12565,true,Model2,Data1,1,Fold1
GR534,RVA12568,true,Model2,Data1,1,Fold1
GR535,RVA12564,true,Model2,Data1,1,Fold1
GR536,RVA12571,true,Model2,Data1,1,Fold1
GR536,RVA8356,true,Model2,Data1,1,Fold1
GR537,RVA12569,true,Model2,Data1,1,Fold1
GR538,RVA12567,true,Model2,Data1,1,Fold1
GR538,RVA8356,true,Model2,Data1,1,Fold1
GR539,RVA12333,true,Model2,Data1,1,Fold1
GR540,RVA12566,true,Model2,Data1,1,Fold1
GR540,RVA5710,true,Model2,Data1,1,Fold1
GR541,RVA12483,true,Model2,Data1,1,Fold1
GR542,RVA12413,true,Model2,Data1,1,Fold1
GR543,RVA11787,true,Model2,Data1,1,Fold1
GR544,RVA12529,true,Model2,Data1,1,Fold1
GR545,RVA11787,true,Model2,Data1,1,Fold1
GR546,RVA11787,true,Model2,Data1,1,Fold1
GR546,RVA5710,true,Model2,Data1,1,Fold1
GR547,RVA11785,true,Model2,Data1,1,Fold1
GR547,RVA9558,true,Model2,Data1,1,Fold1
GR548,RVA11781,true,Model2,Data1,1,Fold1
GR549,RVA11767,true,Model2,Data1,1,Fold1
GR550,RVA11779,true,Model2,Data1,1,Fold1
GR551,RVA11773,true,Model2,Data1,1,Fold1
GR551,RVA8356,true,Model2,Data1,1,Fold1
GR552,RVA11775,true,Model2,Data1,1,Fold1
GR552,RVA778,true,Model2,Data1,1,Fold1
GR553,RVA11789,true,Model2,Data1,1,Fold1
GR553,RVA724,true,Model2,Data1,1,Fold1
GR554,RVA11791,true,Model2,Data1,1,Fold1
GR554,RVA8356,true,Model2,Data1,1,Fold1
GR555,RVA11796,true,Model2,Data1,1,Fold1
GR556,RVA11796,true,Model2,Data1,1,Fold1
GR557,RVA11802,true,Model2,Data1,1,Fold1
GR557,RVA5710,true,Model2,Data1,1,Fold1
GR558,RVA11809,true,Model2,Data1,1,Fold1
GR559,RVA11790,true,Model2,Data1,1,Fold1
GR560,RVA11824,true,Model2,Data1,1,Fold1
GR561,RVA11824,true,Model2,Data1,1,Fold1
GR562,RVA11824,true,Model2,Data1,1,Fold1
GR562,RVA9558,true,Model2,Data1,1,Fold1
GR563,RVA11826,true,Model2,Data1,1,Fold1
GR564,RVA11820,true,Model2,Data1,1,Fold1
GR565,RVA11822,true,Model2,Data1,1,Fold1
GR566,RVA11843,true,Model2,Data1,1,Fold1
GR567,RVA11842,true,Model2,Data1,1,Fold1
GR568,RVA11816,true,Model2,Data1,1,Fold1
GR569,RVA11853,true,Model2,Data1,1,Fold1
GR570,RVA11855,true,Model2,Data1,1,Fold1
GR570,RVA9557,true,Model2,Data1,1,Fold1
GR571,RVA11818,true,Model2,Data1,1,Fold1
GR571,RVA5710,true,Model2,Data1,1,Fold1
GR572,RVA11851,true,Model2,Data1,1,Fold1
GR572,RVA844,true,Model2,Data1,1,Fold1
GR573,RVA11864,true,Model2,Data1,1,Fold1
GR574,RVA11862,true,Model2,Data1,1,Fold1
GR574,RVA5710,true,Model2,Data1,1,Fold1
GR575,RVA11862,true,Model2,Data1,1,Fold1
GR576,RVA11849,true,Model2,Data1,1,Fold1
GR577,RVA11851,true,Model2,Data1,1,Fold1
GR577,RVA845,true,Model2,Data1,1,Fold1
GR578,RVA11860,true,Model2,Data1,1,Fold1
GR579,RVA11867,true,Model2,Data1,1,Fold1
GR579,RVA778,true,Model2,Data1,1,Fold1
GR580,RVA11867,true,Model2,Data1,1,Fold1
GR580,RVA773,true,Model2,Data1,1,Fold1
GR581,RVA11884,true,Model2,Data1,1,Fold1
GR582,RVA11882,true,Model2,Data1,1,Fold1
GR583,RVA11885,true,Model2,Data1,1,Fold1
GR584,RVA11844,true,Model2,Data1,1,Fold1
GR585,RVA11881,true,Model2,Data1,1,Fold1
GR586,RVA11890,true,Model2,Data1,1,Fold1
GR587,RVA11889,true,Model2,Data1,1,Fold1
GR588,RVA11906,true,Model2,Data1,1,Fold1
GR589,RVA11906,true,Model2,Data1,1,Fold1
GR589,RVA9558,true,Model2,Data1,1,Fold1
GR590,RVA11891,true,Model2,Data1,1,Fold1
GR590,RVA8356,true,Model2,Data1,1,Fold1
GR591,RVA11907,true,Model2,Data1,1,Fold1
GR592,RVA11904,true,Model2,Data1,1,Fold1
GR593,RVA11903,true,Model2,Data1,1,Fold1
GR594,RVA11902,true,Model2,Data1,1,Fold1
GR595,RVA11939,true,Model2,Data1,1,Fold1
GR596,RVA11866,true,Model2,Data1,1,Fold1
GR597,RVA11916,true,Model2,Data1,1,Fold1
GR598,RVA11936,true,Model2,Data1,1,Fold1
GR599,RVA11937,true,Model2,Data1,1,Fold1
GR599,RVA9558,true,Model2,Data1,1,Fold1
GR600,RVA11935,true,Model2,Data1,1,Fold1
GR600,RVA9558,true,Model2,Data1,1,Fold1
GR601,RVA11934,true,Model2,Data1,1,Fold1
GR601,RVA8356,true,Model2,Data1,1,Fold1
GR602,RVA11941,true,Model2,Data1,1,Fold1
GR603,RVA11932,true,Model2,Data1,1,Fold1
GR604,RVA11967,true,Model2,Data1,1,Fold1
GR605,RVA11965,true,Model2,Data1,1,Fold1
GR606,RVA11933,true,Model2,Data1,1,Fold1
GR607,RVA11980,true,Model2,Data1,1,Fold1
GR608,RVA11962,true,Model2,Data1,1,Fold1
GR608,RVA8368,true,Model2,Data1,1,Fold1
GR609,RVA11938,true,Model2,Data1,1,Fold1
GR609,RVA773,true,Model2,Data1,1,Fold1
GR610,RVA11992,true,Model2,Data1,1,Fold1
GR610,RVA778,true,Model2,Data1,1,Fold1
GR611,RVA11886,true,Model2,Data1,1,Fold1
GR611,RVA5710,true,Model2,Data1,1,Fold1
GR612,RVA12001,true,Model2,Data1,1,Fold1
GR613,RVA11937,true,Model2,Data1,1,Fold1
GR614,RVA11997,true,Model2,Data1,1,Fold1
GR615,RVA11997,true,Model2,Data1,1,Fold1
GR615,RVA8411,true,Model2,Data1,1,Fold1
GR616,RVA11997,true,Model2,Data1,1,Fold1
GR617,RVA11910,true,Model2,Data1,1,Fold1
GR618,RVA11997,true,Model2,Data1,1,Fold1
GR619,RVA11149,true,Model2,Data1,1,Fold1
GR620,RVA11151,true,Model2,Data1,1,Fold1
GR620,RVA756,true,Model2,Data1,1,Fold1
GR621,RVA11152,true,Model2,Data1,1,Fold1
GR621,RVA5710,true,Model2,Data1,1,Fold1
GR622,RVA11150,true,Model2,Data1,1,Fold1
GR623,RVA11154,true,Model2,Data1,1,Fold1
GR624,RVA11147,true,Model2,Data1,1,Fold1
GR624,RVA5710,true,Model2,Data1,1,Fold1
GR625,RVA11151,true,Model2,Data1,1,Fold1
GR626,RVA11163,true,Model2,Data1,1,Fold1
GR627,RVA11146,true,Model2,Data1,1,Fold1
GR628,RVA11164,true,Model2,Data1,1,Fold1
GR628,RVA9558,true,Model2,Data1,1,Fold1
GR629,RVA11163,true,Model2,Data1,1,Fold1
GR630,RVA11159,true,Model2,Data1,1,Fold1
GR630,RVA5710,true,Model2,Data1,1,Fold1
GR631,RVA11157,true,Model2,Data1,1,Fold1
GR632,RVA11162,true,Model2,Data1,1,Fold1
GR633,RVA11166,true,Model2,Data1,1,Fold1
GR633,RVA8356,true,Model2,Data1,1,Fold1
GR634,RVA11179,true,Model2,Data1,1,Fold1
GR634,RVA847,true,Model2,Data1,1,Fold1
GR635,RVA11887,true,Model2,Data1,1,Fold1
GR635,RVA8350,true,Model2,Data1,1,Fold1
GR636,RVA11178,true,Model2,Data1,1,Fold1
GR636,RVA846,true,Model2,Data1,1,Fold1
GR637,RVA11170,true,Model2,Data1,1,Fold1
GR638,RVA11195,true,Model2,Data1,1,Fold1
GR638,RVA5710,true,Model2,Data1,1,Fold1
GR639,RVA11172,true,Model2,Data1,1,Fold1
GR639,RVA777,true,Model2,Data1,1,Fold1
GR640,RVA11193,true,Model2,Data1,1,Fold1
GR641,RVA11181,true,Model2,Data1,1,Fold1
GR642,RVA11195,true,Model2,Data1,1,Fold1
GR643,RVA11193,true,Model2,Data1,1,Fold1
GR644,RVA11193,true,Model2,Data1,1,Fold1
GR645,RVA11193,true,Model2,Data1,1,Fold1
GR646,RVA11202,true,Model2,Data1,1,Fold1
GR647,RVA11206,true,Model2,Data1,1,Fold1
GR648,RVA11174,true,Model2,Data1,1,Fold1
GR649,RVA11165,true,Model2,Data1,1,Fold1
GR650,RVA11202,true,Model2,Data1,1,Fold1
GR651,RVA11207,true,Model2,Data1,1,Fold1
GR652,RVA11202,true,Model2,Data1,1,Fold1
GR652,RVA5710,true,Model2,Data1,1,Fold1
GR653,RVA11214,true,Model2,Data1,1,Fold1
GR654,RVA11967,true,Model2,Data1,1,Fold1
GR654,RVA5710,true,Model2,Data1,1,Fold1
GR655,RVA11202,true,Model2,Data1,1,Fold1
GR656,RVA11230,true,Model2,Data1,1,Fold1
GR657,RVA11200,true,Model2,Data1,1,Fold1
GR658,RVA11193,true,Model2,Data1,1,Fold1
GR659,RVA11222,true,Model2,Data1,1,Fold1
GR659,RVA5710,true,Model2,Data1,1,Fold1
GR660,RVA11245,true,Model2,Data1,1,Fold1
GR660,RVA9557,true,Model2,Data1,1,Fold1
GR661,RVA11244,true,Model2,Data1,1,Fold1
GR662,RVA11245,true,Model2,Data1,1,Fold1
GR662,RVA844,true,Model2,Data1,1,Fold1
GR663,RVA11261,true,Model2,Data1,1,Fold1
GR664,RVA11230,true,Model2,Data1,1,Fold1
GR665,RVA11255,true,Model2,Data1,1,Fold1
GR666,RVA11257,true,Model2,Data1,1,Fold1
GR667,RVA11259,true,Model2,Data1,1,Fold1
GR667,RVA8355,true,Model2,Data1,1,Fold1
GR668,RVA11253,true,Model2,Data1,1,Fold1
GR668,RVA846,true,Model2,Data1,1,Fold1
GR669,RVA11275,true,Model2,Data1,1,Fold1
GR670,RVA11277,true,Model2,Data1,1,Fold1
GR671,RVA11274,true,Model2,Data1,1,Fold1
GR672,RVA11273,true,Model2,Data1,1,Fold1
GR673,RVA11287,true,Model2,Data1,1,Fold1
GR674,RVA11287,true,Model2,Data1,1,Fold1
GR675,RVA11200,true,Model2,Data1,1,Fold1
GR676,RVA11287,true,Model2,Data1,1,Fold1
GR677,RVA11284,true,Model2,Data1,1,Fold1
GR678,RVA11287,true,Model2,Data1,1,Fold1
GR679,RVA11281,true,Model2,Data1,1,Fold1
GR680,RVA11282,true,Model2,Data1,1,Fold1
GR681,RVA11282,true,Model2,Data1,1,Fold1
GR681,RVA8405,true,Model2,Data1,1,Fold1
GR682,RVA11282,true,Model2,Data1,1,Fold1
GR683,RVA11282,true,Model2,Data1,1,Fold1
GR683,RVA9560,true,Model2,Data1,1,Fold1
GR684,RVA11282,true,Model2,Data1,1,Fold1
GR684,RVA8356,true,Model2,Data1,1,Fold1
GR685,RVA11308,true,Model2,Data1,1,Fold1
GR686,RVA11313,true,Model2,Data1,1,Fold1
GR687,RVA11310,true,Model2,Data1,1,Fold1
GR687,RVA724,true,Model2,Data1,1,Fold1
GR688,RVA11312,true,Model2,Data1,1,Fold1
GR689,RVA11341,true,Model2,Data1,1,Fold1
GR690,RVA11340,true,Model2,Data1,1,Fold1
GR691,RVA11307,true,Model2,Data1,1,Fold1
GR691,RVA724,true,Model2,Data1,1,Fold1
GR692,RVA11335,true,Model2,Data1,1,Fold1
GR693,RVA11335,true,Model2,Data1,1,Fold1
GR694,RVA11351,true,Model2,Data1,1,Fold1
GR695,RVA11276,true,Model2,Data1,1,Fold1
GR695,RVA778,true,Model2,Data1,1,Fold1
GR696,RVA11335,true,Model2,Data1,1,Fold1
GR696,RVA8350,true,Model2,Data1,1,Fold1
GR697,RVA11368,true,Model2,Data1,1,Fold1
GR698,RVA11371,true,Model2,Data1,1,Fold1
GR699,RVA11373,true,Model2,Data1,1,Fold1
GR700,RVA11348,true,Model2,Data1,1,Fold1
GR701,RVA11367,true,Model2,Data1,1,Fold1
GR702,RVA11367,true,Model2,Data1,1,Fold1
GR702,RVA8405,true,Model2,Data1,1,Fold1
GR703,RVA6504,true,Model2,Data1,1,Fold1
GR703,RVA846,true,Model2,Data1,1,Fold1
GR704,RVA11338,true,Model2,Data1,1,Fold1
GR704,RVA756,true,Model2,Data1,1,Fold1
GR705,RVA11379,true,Model2,Data1,1,Fold1
GR705,RVA8356,true,Model2,Data1,1,Fold1
GR706,RVA6504,true,Model2,Data1,1,Fold1
GR706,RVA723,true,Model2,Data1,1,Fold1
GR707,RVA6502,true,Model2,Data1,1,Fold1
GR708,RVA11309,true,Model2,Data1,1,Fold1
GR709,RVA6502,true,Model2,Data1,1,Fold1
GR709,RVA8355,true,Model2,Data1,1,Fold1
GR710,RVA6508,true,Model2,Data1,1,Fold1
GR711,RVA6514,true,Model2,Data1,1,Fold1
GR712,RVA6515,true,Model2,Data1,1,Fold1
GR712,RVA803,true,Model2,Data1,1,Fold1
GR713,RVA6517,true,Model2,Data1,1,Fold1
GR713,RVA778,true,Model2,Data1,1,Fold1
GR714,RVA6516,true,Model2,Data1,1,Fold1
GR715,RVA11282,true,Model2,Data1,1,Fold1
GR716,RVA6513,true,Model2,Data1,1,Fold1
GR717,RVA6519,true,Model2,Data1,1,Fold1
GR717,RVA845,true,Model2,Data1,1,Fold1
GR718,RVA6519,true,Model2,Data1,1,Fold1
GR718,RVA844,true,Model2,Data1,1,Fold1
GR719,RVA6520,true,Model2,Data1,1,Fold1
GR720,RVA6518,true,Model2,Data1,1,Fold1
GR721,RVA6520,true,Model2,Data1,1,Fold1
GR722,RVA6501,true,Model2,Data1,1,Fold1
GR723,RVA6522,true,Model2,Data1,1,Fold1
GR724,RVA6510,true,Model2,Data1,1,Fold1
GR724,RVA846,true,Model2,Data1,1,Fold1
GR725,RVA6524,true,Model2,Data1,1,Fold1
GR725,RVA724,true,Model2,Data1,1,Fold1
GR726,RVA6534,true,Model2,Data1,1,Fold1
GR726,RVA9558,true,Model2,Data1,1,Fold1
GR727,RVA6526,true,Model2,Data1,1,Fold1
GR728,RVA6507,true,Model2,Data1,1,Fold1
GR728,RVA5710,true,Model2,Data1,1,Fold1
GR729,RVA6532,true,Model2,Data1,1,Fold1
GR730,RVA6506,true,Model2,Data1,1,Fold1
GR731,RVA6521,true,Model2,Data1,1,Fold1
GR731,RVA9560,true,Model2,Data1,1,Fold1
GR732,RVA6534,true,Model2,Data1,1,Fold1
GR733,RVA6541,true,Model2,Data1,1,Fold1
GR734,RVA6540,true,Model2,Data1,1,Fold1
GR735,RVA6544,true,Model2,Data1,1,Fold1
GR736,RVA6545,true,Model2,Data1,1,Fold1
GR737,RVA6547,true,Model2,Data1,1,Fold1
GR738,RVA6546,true,Model2,Data1,1,Fold1
GR739,RVA6546,true,Model2,Data1,1,Fold1
GR740,RVA6528,true,Model2,Data1,1,Fold1
GR740,RVA5710,true,Model2,Data1,1,Fold1
GR741,RVA6548,true,Model2,Data1,1,Fold1
GR742,RVA6546,true,Model2,Data1,1,Fold1
GR743,RVA6511,true,Model2,Data1,1,Fold1
GR744,RVA6552,true,Model2,Data1,1,Fold1
GR745,RVA6551,true,Model2,Data1,1,Fold1
GR746,RVA6551,true,Model2,Data1,1,Fold1
GR746,RVA8405,true,Model2,Data1,1,Fold1
GR747,RVA6540,true,Model2,Data1,1,Fold1
GR747,RVA5710,true,Model2,Data1,1,Fold1
GR748,RVA6543,true,Model2,Data1,1,Fold1
GR749,RVA6552,true,Model2,Data1,1,Fold1
GR750,RVA6552,true,Model2,Data1,1,Fold1
GR751,RVA6559,true,Model2,Data1,1,Fold1
GR752,RVA6552,true,Model2,Data1,1,Fold1
GR752,RVA8357,true,Model2,Data1,1,Fold1
GR753,RVA6552,true,Model2,Data1,1,Fold1
GR754,RVA6555,true,Model2,Data1,1,Fold1
GR754,RVA845,true,Model2,Data1,1,Fold1
GR755,RVA6557,true,Model2,Data1,1,Fold1
GR755,RVA8355,true,Model2,Data1,1,Fold1
GR756,RVA6559,true,Model2,Data1,1,Fold1
GR757,RVA6561,true,Model2,Data1,1,Fold1
GR758,RVA6565,true,Model2,Data1,1,Fold1
GR758,RVA9558,true,Model2,Data1,1,Fold1
GR759,RVA6572,true,Model2,Data1,1,Fold1
GR759,RVA724,true,Model2,Data1,1,Fold1
GR760,RVA6574,true,Model2,Data1,1,Fold1
GR761,RVA6574,true,Model2,Data1,1,Fold1
GR762,RVA6574,true,Model2,Data1,1,Fold1
GR763,RVA6577,true,Model2,Data1,1,Fold1
GR763,RVA778,true,Model2,Data1,1,Fold1
GR764,RVA6594,true,Model2,Data1,1,Fold1
GR765,RVA6583,true,Model2,Data1,1,Fold1
GR766,RVA6601,true,Model2,Data1,1,Fold1
GR766,RVA9560,true,Model2,Data1,1,Fold1
GR767,RVA6601,true,Model2,Data1,1,Fold1
GR768,RVA6601,true,Model2,Data1,1,Fold1
GR768,RVA8368,true,Model2,Data1,1,Fold1
GR769,RVA6601,true,Model2,Data1,1,Fold1
GR770,RVA6601,true,Model2,Data1,1,Fold1
GR771,RVA6601,true,Model2,Data1,1,Fold1
GR772,RVA6601,true,Model2,Data1,1,Fold1
GR773,RVA6601,true,Model2,Data1,1,Fold1
GR774,RVA6592,true,Model2,Data1,1,Fold1
GR774,RVA5710,true,Model2,Data1,1,Fold1
GR775,RVA6592,true,Model2,Data1,1,Fold1
GR776,RVA6601,true,Model2,Data1,1,Fold1
GR776,RVA8350,true,Model2,Data1,1,Fold1
GR777,RVA6601,true,Model2,Data1,1,Fold1
GR777,RVA8356,true,Model2,Data1,1,Fold1
GR778,RVA6601,true,Model2,Data1,1,Fold1
GR779,RVA6601,true,Model2,Data1,1,Fold1
GR780,RVA6601,true,Model2,Data1,1,Fold1
GR781,RVA6610,true,Model2,Data1,1,Fold1
GR782,RVA6607,true,Model2,Data1,1,Fold1
GR783,RVA6604,true,Model2,Data1,1,Fold1
GR784,RVA6610,true,Model2,Data1,1,Fold1
GR785,RVA6610,true,Model2,Data1,1,Fold1
GR785,RVA8356,true,Model2,Data1,1,Fold1
GR786,RVA6610,true,Model2,Data1,1,Fold1
GR786,RVA8350,true,Model2,Data1,1,Fold1
GR787,RVA6610,true,Model2,Data1,1,Fold1
GR788,RVA6610,true,Model2,Data1,1,Fold1
GR789,RVA6610,true,Model2,Data1,1,Fold1
GR790,RVA6620,true,Model2,Data1,1,Fold1
GR791,RVA6610,true,Model2,Data1,1,Fold1
GR792,RVA6621,true,Model2,Data1,1,Fold1
GR792,RVA8368,true,Model2,Data1,1,Fold1
GR793,RVA6621,true,Model2,Data1,1,Fold1
GR794,RVA6621,true,Model2,Data1,1,Fold1
GR795,RVA6621,true,Model2,Data1,1,Fold1
GR796,RVA6621,true,Model2,Data1,1,Fold1
GR797,RVA6621,true,Model2,Data1,1,Fold1
GR798,RVA6610,true,Model2,Data1,1,Fold1
GR799,RVA6621,true,Model2,Data1,1,Fold1
GR800,RVA6621,true,Model2,Data1,1,Fold1
GR801,RVA6621,true,Model2,Data1,1,Fold1
GR801,RVA8356,true,Model2,Data1,1,Fold1
GR802,RVA6623,true,Model2,Data1,1,Fold1
GR803,RVA6620,true,Model2,Data1,1,Fold1
GR803,RVA5710,true,Model2,Data1,1,Fold1
GR804,RVA6622,true,Model2,Data1,1,Fold1
GR804,RVA5710,true,Model2,Data1,1,Fold1
